# Rescue verdicts: papers fermlit's first rubric EXCLUDED (or left borderline), re-screened
# under the second rubric in MTDNA_RUBRIC.md -- "does this paper help someone engineer the
# yeast mitochondrion or its genome?" -- extended to cover the Ehrlich/BCAA payload,
# compartment-specific cofactor measurement, protein targeting, genetic-code and codon
# engineering, and yeast genome-engineering methods that transfer.
#
# ONLY RESCUES ARE LISTED. A paper the second rubric also excluded stays excluded and has no
# row here; the file's job is to name what the first question threw away. Every row is a
# CHANGE from that paper's first-rubric verdict.
#
# The organism clause is deliberately opposite to the first rubric's instinct: a mammalian or
# plant mtDNA paper is included when the METHOD transfers, because those are often the only
# published record of a technique.
#
# Re-screened: 2834 fermdb publications. Rescued to include: 709. To borderline: 549.
# Still excluded: 1533.
#
# TWO MODELS screened this corpus, and `decided_by` says per row which one decided that row.
# The run began on qwen3.6:27b -- the same local model that produced every first-rubric
# verdict -- and was stopped part-way when the GPU was needed elsewhere; the remainder ran on
# claude-sonnet-5 through the Claude Agent SDK. qwen rows: 348. sonnet rows: 910.
# The rubric, the two-pass structure and the 20-85 escalation band are identical across both
# halves; only the backend differs. Read `decided_by` before treating the file as homogeneous.
#
# Two passes, fermlit's own: title score, then abstract for the band (20-85).
# NOT INSTALLED -- installing is a curator act.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1242/jcs.111.12.1717	borderline	Characterizes a gene affecting mitochondrial morphology/distribution in yeast and Dictyostelium, informative about the chassis but not itself an engineering method or measurable part.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1242/jcs.197269	include	Directly studies heteroplasmic yeast zygotes and mtDNA competition/segregation between wild-type and selfish mtDNA, a core mtDNA-state/inheritance topic.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1242/jcs.248468	include	Reports on mtDNA copy number variability and mitochondrial import effects of CRISPR effectors, providing data on off-target impacts relevant to yeast mitochondrial engineering safety and stability.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1242/jcs.26.1.373	include	Demonstrates induction and tetrad/complementation-based characterization of cytoplasmic petites with suppressivity measurement, directly matching mtDNA state/petite/suppressivity criteria.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1248/bpb.31.2001	borderline	The paper characterizes the structure-function relationship of the ADP/ATP carrier using chimeric proteins, which is relevant mitochondrial physiology but does not provide a method for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	10.1248_bpb.31.2001.pdf
doi:10.1261/rna.18206	include	Reports allotopic expression of a mitochondrial protein (ATP6) via mRNA localization and translocation, a key method for engineering yeast mitochondria.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1271/bbb.90609	include	Examines Adh3, a mitochondrial alcohol dehydrogenase explicitly named in the redox-cofactor criteria, in Kluyveromyces marxianus mitochondrial metabolism.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.13345/j.cjb.170174	include	Uses compartment-specific POS5 (mitochondrial) vs cytosolic NADH kinase to independently manipulate mitochondrial and cytosolic NADPH pools in S. cerevisiae, directly matching the redox-cofactor compartmentation criterion.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1385/0-89603-319-8:39	include	Rare-mating and cytoduction protocol directly matches the karyogamy/kar1 cytoduction inheritance-manipulation method explicitly listed as relevant.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1387/ijdb.130230cr	include	Title directly concerns transformation of the mitochondrial genome, a core method (e.g., biolistic transformation) this project needs, regardless of organism.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1515/bc.2000.145	include	Characterization of mitochondrial targeting and overexpression effects of translational activator Cbs2p is directly relevant to mitochondrial gene expression/translation machinery used in engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1515/bc.2005.049	include	Characterizes a yeast mitochondrial translational activator (Cbs1p) bound to active mitoribosomes, directly relevant to mitochondrial translation machinery used in genome engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1515/hsz-2020-0112	borderline	Review of ATP synthase/COX assembly and bigenomic expression coordination (including a COX1 translational activator) is informative respiratory-chain biology but not itself an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.15252/embj.201490197	borderline	The paper characterizes the regulation of mitochondrial pyruvate uptake complexes in yeast, which is informative about the chassis but does not report a direct engineering method or tool for manipulating the mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.15252/embj.201591228	borderline	The paper discusses pyruvate transport regulation in yeast mitochondria, which is relevant to the chassis physiology but does not report a specific engineering method or tool for mitochondrial genome manipulation.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1534/genetics.105.046540	borderline	Identifies genes (MDM31/MDM32) controlling mitochondrial morphology and cation/osmotic homeostasis via a genetic screen and swelling/EM assays, informative about the chassis but not itself an engineering method for the mitochondrial genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1534/genetics.105.047092	include	Repeat-mediated deletions in S. cerevisiae mitochondrial genome — directly mtDNA recombination/instability, explicitly listed relevant topic.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1534/genetics.106.063883	include	Reports on mitochondrial mRNA processing and stability in S. cerevisiae, a key factor for allotopic expression and mito-engineering.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1534/genetics.108.095786	include	Reports on Abf2p and mtDNA stability/recombination in yeast mitochondria, directly addressing nucleoid structure and genome maintenance.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1534/genetics.109.101196	borderline	The paper characterizes the assembly mechanism of a native mitochondrial protein (Cox2) and identifies nuclear suppressor mutations, which informs chassis biology but does not provide a direct method for engineering the mitochondrial genome or importing heterologous parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1534/genetics.109.104497	include	The paper identifies nuclear genes (SAL1, CAT5, MIP1, MKT1) that control mtDNA stability and petite frequency in S. cerevisiae, providing direct genetic handles for engineering mitochondrial genome maintenance.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1534/genetics.111.138214	include	Reports on mtDNA maintenance and repair mechanisms in Saccharomyces cerevisiae, directly relevant to understanding genome stability for engineering.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1534/genetics.112.147389	borderline	The paper investigates retrograde signaling and cAMP-PKA pathway modulation in rho mutants, which is mitochondrial biology with an indirect handle on the chassis but provides no engineering method or manipulable tool.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1534/genetics.113.149708	include	The paper reports a method to mitigate mtDNA damage and reverse protein import defects in yeast by modulating vacuolar pH, which is directly relevant to maintaining mitochondrial genome state and function during engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1534/genetics.118.301546	borderline	The paper characterizes natural mitochondrial genome variation and nuclear-mitochondrial epistasis in yeast using iso-nuclear crosses, which provides chassis context but does not report an engineering method or tool for manipulating the mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.2144/01312st01	include	Pop-in/pop-out gene replacement vector is a marker-recycling homologous-recombination toolkit method in a yeast species (Pichia); such gene-targeting/marker-recycling methods transfer directly to yeast genome/mitochondrial engineering workflows.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.2174/156802608786141124	borderline	A disease-focused review of mammalian mitochondrial translation/assembly that references yeast genetic studies but reports no specific transferable method or measurement itself.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.21769/bioprotoc.4146	include	Cytoduction is a specific method for transferring mitochondrial genomes (mtDNA) and creating mitoplasts, directly enabling the manipulation of mtDNA state and inheritance in yeast.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.2741/4525	include	Review of mtDNA repair pathways (BER, MMR, HR, NHEJ, translesion synthesis, degradation) in yeast and mammalian systems directly informs mtDNA maintenance/recombination mechanisms relevant to genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3390/biom14060704	borderline	The paper investigates mitochondrial retrograde signaling and osmoadaptation physiology in rho0 yeast, which is informative about the chassis but does not report a method for engineering the mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.3791/50633	include	Directly reports ratiometric biosensors for compartment-specific measurement of mitochondrial redox state and ATP in living yeast cells — exactly the kind of assay this project needs.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3791/62020	include	JoVE method for labelling/visualizing mitochondrial genome expression products in S. cerevisiae is a direct assay for mtDNA expression useful to engineering efforts.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3791/63846	borderline	JoVE protocol for fluorescent visualization of yeast organelles could support mitochondrial morphology/localization work, but title alone gives no evidence of genome-engineering, targeting, or cofactor content.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.3791/66856	include	Directly describes mitochondrial transformation in yeast used to study translation and respiratory complex assembly -- core engineering method for the project.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.4161/cc.6.16.4572	include	Reports on mtDNA copy number control and inheritance mechanisms, which are critical for understanding genome maintenance in engineered yeast mitochondria.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.4161/cc.6.20.4783	include	Reports on mitochondrial translation and RNA import mechanisms essential for engineering the organelle's genetic code and expression systems.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.7164/antibiotics.38.505	include	Reports cloning of a mitochondrial DNA mutation (oli-1), directly addressing mtDNA state and maintenance in yeast.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	10.7164_antibiotics.38.505.pdf
doi:10.7868/s0555109915030095	include	Explicitly engineers a Yarrowia lipolytica strain capable of homologous recombination of the mitochondrial genome — a direct mitochondrial genome engineering method.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:10205741	borderline	Heterokaryon formation in yeast relates to cytoplasmic/cytoductant mixing relevant to mtDNA inheritance, but no abstract is available to confirm mitochondrial content.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:10669873	include	Functional mapping of mitochondrial translational activator Cbs1p is directly relevant to mitochondrial translation machinery engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:10769171	borderline	Examines how loss of cardiolipin affects oxidative phosphorylation, informative chassis bioenergetics but not itself an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:1107830	include	Kinetics of spontaneous rho- petite mutation formation directly informs mtDNA stability/mutation assays used in yeast mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:11104700	borderline	Concerns carbon-source transcriptional regulation of a nuclear-encoded mitochondrial ADP/ATP carrier isoform, informative about mitochondrial chassis biology but not itself an engineering method or compartment-specific measurement.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:11833780	include	Studies effect of VDAC depletion on mitochondrial protein import in yeast, directly probing the TOM/TIM-associated import machinery.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:12084966	include	Discusses biolistic/particle-bombardment mitochondrial transformation methodology in plants, a technique that transfers directly to yeast mtDNA delivery approaches.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:1331057	borderline	Identifies a nuclear-encoded cytochrome c oxidase subunit gene, informative about respiratory-chain assembly/OXPHOS but not itself an engineering method or import mechanism study.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:1333316	borderline	MRS1 is a nuclear-encoded mitochondrial intron-splicing factor, relevant to mitochondrial gene expression but framed as comparative evolution of introns/splicing proteins rather than an engineering method, and no abstract is available to confirm.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:137903	borderline	Characterizes a natural F1-ATPase regulatory inhibitor protein, informative about OXPHOS bioenergetics but not itself a mitochondrial engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:14739993	borderline	Title suggests mitochondrial function/aging biology without a clear engineering method, so this is adjacent chassis biology at best.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:1544898	include	Characterizes nuclear-encoded mitoribosomal proteins of the yeast mitochondrial large subunit, directly informing mitoribosome/translation machinery relevant to mitochondrial genetic engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:1551905	include	The paper addresses mitochondrial mRNA processing and intron excision in yeast, which is a critical mechanism for the stability and translation of mitochondrial transcripts, directly relevant to engineering the mitochondrial genome or its expression.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:15810607	borderline	Karyogamy defects relate to nuclear/mitochondrial fusion during mating (relevant to kar1-type cytoduction) and translation termination to translational fidelity, but no abstract is available to confirm mitochondrial relevance versus purely nuclear suppressor genetics.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:16318327	include	Mitochondrial inheritance, mtDNA recombination and homoplasmy in yeast — directly matches listed relevant topics (recombination, heteroplasmy/homoplasmy).	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:1634528	include	Identifies a dual-targeted nuclear gene product supplying tRNA CCA-adding (nucleotidyltransferase) activity to both cytoplasm and mitochondria, relevant to mitochondrial tRNA processing/maturation and dual-targeting sequence design used in mito engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:1648084	borderline	Characterizes a nuclear-encoded mitochondrial pyrophosphatase essential for organelle function, informative about the chassis but not itself an engineering method or assay, and no abstract to confirm more.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:16894907	borderline	Title concerns NAD kinase homologues (a class that includes the mitochondrial Pos5) affecting fatty-acid beta-oxidation, touching redox-cofactor biology, but no abstract confirms compartment-specific mitochondrial relevance.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:171256	borderline	Classical characterization of cytoplasmic (mit-) mtDNA mutants defective in respiratory chain/ATPase assembly, informative about mtDNA-encoded gene function but title alone gives no explicit engineering or transformation method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:17494333	borderline	The paper investigates the physiological role of superoxide dismutases during growth on ethanol/glycerol, which falls under mitochondrial bioenergetics and stress response rather than providing a method for engineering the mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:178652	borderline	The paper describes the synthesis and accumulation of a mitochondrial protein (cytochrome c1) in yeast, which falls under mitochondrial biology/physiology but does not report an engineering method or tool for manipulating the mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:1839207	borderline	Appears to be basic bioenergetics/ion-transport physiology of yeast mitochondria with no stated engineering method, but title alone leaves this genuinely ambiguous.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:19639865	include	Pho85 kinase deletion affecting mtDNA stability directly concerns mitochondrial genome maintenance in yeast, a core mtdna_state topic.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:1988456	include	Characterizes endo.SceI (I-SceI), the yeast mitochondrial intron-encoded homing endonuclease/maturase that became a foundational meganuclease tool for targeted DNA cleavage and genome/mtDNA engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:20344951	borderline	A yeast transposon-insertion suppressor screen for a mitochondrial gene (MTM1) uses a genome-wide genetic screening method, but without the abstract it's unclear whether this reports a transferable engineering tool or just phenotypic suppressor biology.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2138617	borderline	Studies ATP synthase/ATPase inhibitor (IF1) regulation and uncoupler action in yeast mitochondria, which is bioenergetics/OXPHOS biology rather than a genome-engineering method or measurable handle for engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2141026	borderline	The paper describes a nuclear gene required for mitochondrial F1-F0 complex assembly, which falls under respiratory-chain assembly and bioenergetics (adjacent/indirect handle) rather than direct engineering methods or genome manipulation.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2167310	borderline	Identifies a nuclear gene (COX10) required for cytochrome oxidase assembly, informative about respiratory chassis but title alone gives no clear engineering method or genome manipulation handle.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2170363	borderline	Structural/biochemical study of cytochrome bc1 complex subunit assembly in yeast mitochondria is chassis bioenergetics, not itself an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2174427	borderline	Nuclear-encoded respiratory chain subunit gene characterization is chassis biology, not itself an engineering method or measurable handle.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:23373419	borderline	Title indicates a review on ATP synthase structure/biogenesis/function, informative about OXPHOS biogenesis but with no abstract to confirm any manipulable engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2440860	include	Characterizes a functional mitochondrial open reading frame in Saccharomyces uvarum, providing essential data on the mitochondrial genetic code and gene content for engineering targets.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2445751	borderline	Heme-mediated transcriptional regulation of nuclear genes for respiratory chain subunits (COX5, COR1) is mitochondrial biogenesis biology, not itself an engineering method or measurable handle for genome/import manipulation.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2507539	include	N-terminal deletion mapping of a mitochondrial targeting signal for ALA synthase directly matches the presequence/targeting-information criterion.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2528546	borderline	A mutation affecting F1-ATPase kinetics is OXPHOS bioenergetics biology informative about the mitochondrial chassis but not itself a transferable engineering/delivery method, and no abstract confirms more.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2544586	borderline	The paper characterizes a gene required for respiratory complex assembly (CBP3), which falls under mitochondrial bioenergetics and physiology rather than providing a direct engineering method or tool.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2645276	borderline	The paper describes the construction of a nuclear gene deletion strain and isolation of mutants for respiratory chain assembly, which is adjacent mitochondrial biology but does not report methods for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2663847	include	Directly examines a mitochondrial matrix-targeting presequence (malate dehydrogenase) and its dispensability for localization/function — core protein import engineering knowledge.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2684980	include	Cloning of MIP1, the catalytic subunit of mtDNA polymerase gamma — central to mtDNA replication/maintenance, a key handle for engineering mtDNA copy number and stability.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:27266246	include	Bacterial RecA targeted into mitochondria of recombinant Yarrowia lipolytica — a heterologous recombination protein imported into mitochondria, directly relevant to engineering mitochondrial genome recombination tools.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2826465	include	Concerns a yeast mitochondrial aminoacyl-tRNA synthetase, part of the mitochondrial translation machinery relevant to mitoribosome/tRNA engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2876995	borderline	The paper focuses on the assembly of a native respiratory complex (ATP synthase), which falls under mitochondrial bioenergetics and physiology rather than providing a direct engineering method or tool for modifying the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2895771	borderline	The paper investigates the structural stability of a native mitochondrial protein complex (ATPase) rather than reporting an engineering method, genetic code manipulation, or tool for modifying the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:29513487	include	Describes a genetic system for maintaining a heterologous (human) mitochondrial genome in yeast (Yarrowia lipolytica) — directly relevant to mtDNA maintenance/allotopic mtDNA engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2979006	borderline	Old paper on turnover/proteolysis of mitochondrial vs nuclear-coded proteins is indirectly about mitochondrial protein biogenesis but no abstract confirms any engineering-relevant method like import/targeting machinery.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:2981859	borderline	The paper describes a nuclear gene (CBP6) involved in cytochrome b synthesis and mitochondrial membrane assembly, which falls under mitochondrial biology/physiology rather than direct engineering methods or genome manipulation.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2991248	borderline	The paper characterizes a nuclear gene for a mitochondrial protein (COX5), which is relevant to understanding the chassis but does not report an engineering method or tool for manipulating the mitochondrion itself.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:2999114	include	Reports the yeast gene for mitochondrial tryptophanyl-tRNA synthetase, a component of the mitochondrial translation system (tRNA charging machinery) directly relevant to mitochondrial genetic code/translation engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:3019348	borderline	Sequencing a petite mtDNA genome with the ori1 replication origin bears on mtDNA replication/petite biology but reports characterization rather than a manipulation method, and no abstract is available to confirm more.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:3023384	borderline	The paper characterizes a structural component of the respiratory chain (Complex III), which falls under mitochondrial bioenergetics and assembly; this is informative about the chassis but does not provide a direct engineering method or manipulable handle for genome editing.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3029111	include	Identification of nuclear genes (MRP1/MRP2) encoding yeast mitochondrial ribosomal proteins informs mitoribosome composition relevant to engineering mitochondrial translation.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:3029120	include	Isolation/characterization of a nuclear gene encoding yeast mitochondrial phenylalanyl-tRNA synthetase is core mitochondrial translation machinery relevant to engineering mitochondrial genetic code/translation.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:3036836	borderline	The paper characterizes a nuclear gene encoding a mitochondrial protein (RIP1), which falls under mitochondrial biology/physiology but does not explicitly report an engineering method or tool for manipulating the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3069578	include	Genetic analysis of a mutation (srm5) affecting mitochondrial rho stability directly concerns mtDNA maintenance/stability mechanisms (rho+/rho- petite genetics).	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:3275644	include	LEU4 alpha-isopropylmalate synthase is a leucine (BCAA) biosynthesis enzyme with mitochondrial and cytosolic isoforms, directly relevant to BCAA pathway compartmentation criteria.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:3308881	include	Characterizes yeast mitochondrial promoter function via mutagenesis, providing essential data for designing expression cassettes in the mitochondrial genome.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3321029	borderline	Examines protein synthesis inhibitor effects on mitochondrial enzyme activity during desiccation stress, an indirect physiology study with no clear engineering method or manipulable handle.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
pmid:343822	include	Cytoduction (cytoplasmic/mitochondrial transfer during mating) is explicitly listed as a relevant mtDNA-inheritance transfer method.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:3522588	include	Nuclear mutant deficient in mtDNA replication and polymerase activity is core mtDNA maintenance/polymerase gamma (Mip1) biology directly usable for engineering mtDNA copy number and replication.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
pmid:3528145	borderline	The title describes fundamental transcriptional regulation of the yeast mitochondrial genome, which is informative about the chassis but does not explicitly report an engineering method or assay for manipulation.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
pmid:3542708	borderline	Title suggests same-mating-type hybridization (rare mating/cytoduction-like crosses) relevant to mtDNA transfer in yeast genetics, but no abstract confirms mechanism or mitochondrial content.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
